Var1,Var2,dice1,dice2,avg_dice,avg_dice_Z
1,p32pr,0.9467005076142132,0.9169675090252708,0.9318340083197421,1.918084117205135
1,p47r,0.9467005076142132,0.6026200873362445,0.7746602974752288,-0.1577430071226855
1,p9-46v,0.9467005076142132,0.6796116504854369,0.8131560790498251,0.35067908926593433
1,PBelt,0.9467005076142132,0.7153846153846154,0.8310425614994144,0.5869097236905525
1,PCV,0.9467005076142132,0.9512195121951219,0.9489600099046676,2.1442709167039307
1,PeEc,0.9467005076142132,0.8581687612208259,0.9024346344175196,1.5298002403622586
1,PEF,0.9467005076142132,0.6380368098159509,0.792368658715082,0.07613514203832562
1,PF,0.9467005076142132,0.8344370860927153,0.8905687968534642,1.3730855624686948
1,PFcm,0.9467005076142132,0.653968253968254,0.8003343807912335,0.1813401528616068
1,PFm,0.9467005076142132,0.8326530612244898,0.8896767844193515,1.3613045617146902
1,PFop,0.9467005076142132,0.7770700636942676,0.8618852856542404,0.9942562388599099
1,PFt,0.9467005076142132,0.7268041237113402,0.8367523156627767,0.6623196793495914
1,PGi,0.9467005076142132,0.7558859975216853,0.8512932525679493,0.8543649716488686
1,PGp,0.9467005076142132,0.9266666666666666,0.93668358714044,1.9821335514488128
1,PGs,0.9467005076142132,0.7976653696498055,0.8721829386320094,1.1302595644371414
1,PH,0.9467005076142132,0.7405541561712846,0.843627331892749,0.7531195026386687
1,PHA1,0.9467005076142132,0.9181818181818182,0.9324411628980157,1.9261029387718478
1,PHA2,0.9467005076142132,0.8992248062015504,0.9229626569078818,1.8009182642693273
1,PHA3,0.9467005076142132,0.7414634146341463,0.8440819611241798,0.7591238890277511
1,PHT,0.9467005076142132,0.6270627062706271,0.7868816069424202,0.0036664649225296854
1,PI,0.9467005076142132,0.8249027237354085,0.8858016156748109,1.3101243716686417
1,Pir,0.9467005076142132,0.8496042216358839,0.8981523646250485,1.4732433789053518
1,PIT,0.9467005076142132,0.6129032258064516,0.7798018667103324,-0.08983719245119842
1,pOFC,0.9467005076142132,0.8636363636363636,0.9051684356252885,1.5659061429913619
1,PoI1,0.9467005076142132,0.7886435331230284,0.8676720203686208,1.0706828932721326
1,PoI2,0.9467005076142132,0.8708708708708709,0.9087856892425421,1.6136799922815666
1,POS1,0.9467005076142132,0.9290617848970252,0.9378811462556191,1.9979499731704717
1,POS2,0.9467005076142132,0.924,0.9353502538071066,1.9645239303217656
1,PreS,0.9467005076142132,0.8421052631578947,0.894402885386054,1.4237231972885371
1,ProS,0.9467005076142132,0.8782287822878229,0.9124646449510181,1.6622687544086505
1,PSL,0.9467005076142132,0.6923076923076923,0.8195040999609527,0.4345187716295765
1,RI,0.9467005076142132,0.8216704288939052,0.8841854682540592,1.2887795638449746
1,RSC,0.9467005076142132,0.933649289099526,0.9401748983568696,2.028244052267262
1,s32,0.9467005076142132,0.8867924528301887,0.916746480222201,1.718819877049115
1,s6-8,0.9467005076142132,0.7659574468085106,0.8563289772113619,0.9208728739518374
1,SCEF,0.9467005076142132,0.803030303030303,0.8748654053222581,1.1656874810130424
1,SFL,0.9467005076142132,0.6907894736842105,0.8187449906492119,0.4244930510992499
